,objectid,plant_code,plant_name,utility_id,utility_name,sector_name,street_address,city,county,state,zip,primsource,source_desc,tech_desc,install_mw,total_mw,bat_mw,bio_mw,coal_mw,geo_mw,hydro_mw,hydrops_mw,ng_mw,nuclear_mw,crude_mw,solar_mw,wind_mw,other_mw,source,period,longitude,latitude
7705,19275,60764,Victory Solar LLC,65411,Duke Energy Renewables Services,IPP Non-CHP,46900 E. 56th Avenue,Bennett,Adams,Colorado,80102.0,solar,Solar = 12.8 MW,Solar Photovoltaic,12.8,12.8,,,,,,,,,,12.8,,,"EIA-860, EIA-860M and EIA-923",202305,-104.433,39.795
7706,19276,60765,L'Oreal Franklin,61944,MN8 Energy LLC,IPP Non-CHP,100 Commerce Drive,Somerset,Somerset,New Jersey,8873.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.521366,40.487906
7707,19277,60766,L'Oreal Monmouth,61944,MN8 Energy LLC,IPP Non-CHP,77 Deans Rhode Hall Road,Monmouth Junction,Monmouth,New Jersey,8852.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.504689,40.400273
7708,19278,60768,Gila River Power Block 2,16572,Salt River Project,Electric Utility,1250 East Watermelon Street,Gila Bend,Maricopa,Arizona,85337.0,natural gas,Natural Gas = 570 MW,Natural Gas Fired Combined Cycle,619.0,570.0,,,,,,,570.0,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-112.694444,32.975
7709,19279,60769,Lower Cape May HS,61944,MN8 Energy LLC,IPP Non-CHP,705 U.S. 9,Cape May,Cape May,New Jersey,8204.0,solar,Solar = 1.5 MW,Solar Photovoltaic,1.5,1.5,,,,,,,,,,1.5,,,"EIA-860, EIA-860M and EIA-923",202305,-74.906513,38.976718
7710,19280,60771,Timber Creek HS,61944,MN8 Energy LLC,IPP Non-CHP,501 Jarvis Rd,Sicklerville,Camden,New Jersey,8081.0,solar,Solar = 1.3 MW,Solar Photovoltaic,1.3,1.3,,,,,,,,,,1.3,,,"EIA-860, EIA-860M and EIA-923",202305,-75.014791,39.760172
7711,19281,60772,Adams Ave MS and HS,61944,MN8 Energy LLC,IPP Non-CHP,6821 Delilah Road,Egg Harbor Township,Atlantic,New Jersey,8234.0,solar,Solar = 3.1 MW,Solar Photovoltaic,3.1,3.1,,,,,,,,,,3.1,,,"EIA-860, EIA-860M and EIA-923",202305,-74.530865,39.411372
7712,19282,60774,Phantom Solar,60400,"Phantom Solar, LLC",IPP Non-CHP,91001 Ammo Road,Fort Hood,Bell,Texas,76544.0,solar,Solar = 15.4 MW,Solar Photovoltaic,15.4,15.4,,,,,,,,,,15.4,,,"EIA-860, EIA-860M and EIA-923",202305,-97.845111,31.114983
7713,19283,60775,Deerfield CSG Solar,61944,MN8 Energy LLC,IPP Non-CHP,901 River Road,Deerfield,Franklin,Massachusetts,1342.0,solar,Solar = 4.5 MW,Solar Photovoltaic,4.5,4.5,,,,,,,,,,4.5,,,"EIA-860, EIA-860M and EIA-923",202305,-72.589186,42.56288
7714,19284,60776,Community Foodbank of NJ,60462,Community Foodbank of NJ,IPP Non-CHP,31 Evans Terminal,Hillside,Union,New Jersey,7205.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.212235,40.697259
7715,19285,60777,"American Kings Solar, LLC",61944,MN8 Energy LLC,IPP Non-CHP,15383 25th Avenue,Lemoore,Kings,California,93245.0,solar,Solar = 128 MW,Solar Photovoltaic,128.0,128.0,,,,,,,,,,128.0,,,"EIA-860, EIA-860M and EIA-923",202305,-119.898,36.24
7716,19286,60778,"Hew Fulton Farm, LLC",64778,"Strata Manager, LLC",IPP Non-CHP,1600 Scotland High School Driv,Laurinburg,Scotland,North Carolina,28352.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-79.474542,34.784039
7717,19287,60779,"McGoogan Farm, LLC",64778,"Strata Manager, LLC",IPP Non-CHP,187 Golfview Drive,Lumber Bridge,Robeson,North Carolina,28357.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-79.062708,34.888736
7718,19288,60781,Royal Wine Corp Solar Power Plant,60467,Royal Wine Corp,Industrial Non-CHP,63 Lefante Dr,Bayonne,Hudson,New Jersey,7002.0,solar,Solar = 0.9 MW,Solar Photovoltaic,0.9,0.9,,,,,,,,,,0.9,,,"EIA-860, EIA-860M and EIA-923",202305,-74.100182,40.66362
7719,19289,60782,"Barnhill Road Solar, LLC",61060,Cypress Creek Renewables,IPP Non-CHP,209 Barnhill Rd,Elizabeth City,Pasquotank,North Carolina,27909.0,solar,Solar = 3.1 MW,Solar Photovoltaic,3.1,3.1,,,,,,,,,,3.1,,,"EIA-860, EIA-860M and EIA-923",202305,-76.299469,36.269175
7720,19290,60783,"Leggett Solar, LLC",61060,Cypress Creek Renewables,IPP Non-CHP,NC-33/44 HWY,Leggett,Edgecombe,North Carolina,27886.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-77.623,36.058
7721,19291,60784,Jersey Holdings,59462,"Heelstone Energy Holdings, LLC",IPP Non-CHP,1760 Wire Grass Road,Lumberton,Robeson,North Carolina,28358.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-79.037483,34.564307
7722,19292,60785,Tungsten Mountain,60472,Tungsten Mountain,IPP Non-CHP,17017 Alpine Road West,Fallon,Churchill,Nevada,89406.0,geothermal,"Geothermal = 41.4MW, Solar = 7.3 MW",Geothermal; Solar Photovoltaic;,69.8,48.7,,,,41.4,,,,,,7.3,,,"EIA-860, EIA-860M and EIA-923",202305,-117.693658,39.667002
7723,19293,60787,"Williamston Speight Solar, LLC",60454,"Williamston Speight Solar, LLC",IPP Non-CHP,1292 Speight Rd.,Williamston,Martin,North Carolina,27892.0,solar,Solar = 15 MW,Solar Photovoltaic,15.0,15.0,,,,,,,,,,15.0,,,"EIA-860, EIA-860M and EIA-923",202305,-77.164201,35.887545
7724,19294,60788,Suwannee Solar Facility,6455,"Duke Energy Florida, LLC",Electric Utility,4037 River Road,Live Oak,Suwannee,Florida,32060.0,solar,Solar = 8.8 MW,Solar Photovoltaic,8.8,8.8,,,,,,,,,,8.8,,,"EIA-860, EIA-860M and EIA-923",202305,-83.174114,30.376254
7725,19295,60789,Bluebell Solar,60476,"Bluebell Solar, LLC",IPP Non-CHP,533 Bird Lane,Sterling City,Sterling,Texas,76951.0,solar,Solar = 30 MW,Solar Photovoltaic,30.0,30.0,,,,,,,,,,30.0,,,"EIA-860, EIA-860M and EIA-923",202305,-100.828,31.87
7726,19296,60790,"PVN Milliken, LLC",60455,"PVN Milliken, LLC",IPP Non-CHP,2050 S. Milliken Ave.,Ontario,San Bernardino,California,91761.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-117.565802,34.038433
7727,19297,60791,SunAnza,796,Arizona Electric Pwr Coop Inc,Electric Utility,58330 SR-371,Anza,Riverside,California,92539.0,solar,Solar = 3.4 MW,Solar Photovoltaic,3.4,3.4,,,,,,,,,,3.4,,,"EIA-860, EIA-860M and EIA-923",202305,-116.639647,33.555267
7728,19298,60792,"Republic Services Renewable Energy, LLC",56996,"Republic Services Renewable Energy, LLC",IPP Non-CHP,13550 North Highway 93,Las Vegas,Clark,Nevada,89124.0,biomass,Biomass = 6.6 MW,Landfill Gas,12.0,6.6,,6.6,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-114.87483,36.35867
7729,19299,60795,Eichtens Community Solar,63249,Terraform Arcadia,IPP Non-CHP,30392 Quandam Lane,Center,Chisago,Minnesota,55012.0,solar,Solar = 3.9 MW,Solar Photovoltaic,3.9,3.9,,,,,,,,,,3.9,,,"EIA-860, EIA-860M and EIA-923",202305,-92.772538,45.382662
7730,19300,60796,Red Wing Community Solar,63249,Terraform Arcadia,IPP Non-CHP,2001 Eagle Ridge Blvd,Red Wing,Goodhue,Minnesota,55066.0,solar,Solar = 4.9 MW,Solar Photovoltaic,4.9,4.9,,,,,,,,,,4.9,,,"EIA-860, EIA-860M and EIA-923",202305,-92.516083,44.53509
7731,19301,60797,Lake Forest Hospital Central Energy Plant,60481,Northwestern Lake Forest Hospital,Commercial Non-CHP,660 N. Westmoreland Rd.,Lake Forest,Lake,Illinois,60045.0,natural gas,Natural Gas = 3.2 MW,Natural Gas Internal Combustion Engine,3.2,3.2,,,,,,,3.2,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-87.864282,42.25416
7732,19302,60798,South Atlantic Services Solar Farm I,60478,South Atlantic Services Inc,IPP Non-CHP,3527 US Hwy 421 N.,Wilmington,New Hanover,North Carolina,28402.0,solar,Solar = 1.6 MW,Solar Photovoltaic,1.6,1.6,,,,,,,,,,1.6,,,"EIA-860, EIA-860M and EIA-923",202305,-77.975668,34.290189
7733,19303,60799,"Iron Horse Solar 4, LLC",60479,"Iron Horse Solar 4, LLC",IPP Non-CHP,146 Pond Street,North Billerica,Middlesex,Massachusetts,1862.0,solar,Solar = 4.5 MW,Solar Photovoltaic,4.5,4.5,,,,,,,,,,4.5,,,"EIA-860, EIA-860M and EIA-923",202305,-71.260325,42.580047
7734,19304,60800,Catawba Solar LLC,60480,Catawba Solar LLC,IPP Non-CHP,170 Furniture Road,Salisbury,Rowan,North Carolina,28146.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-80.53,35.61
7735,19305,60801,"CEC Solar #1117, LLC",60609,"Clean Focus Renewables, Inc.",IPP Non-CHP,William White Blvd & N 27th La,Pueblo,Pueblo,Colorado,81001.0,solar,Solar = 1.5 MW,Solar Photovoltaic,1.5,1.5,,,,,,,,,,1.5,,,"EIA-860, EIA-860M and EIA-923",202305,-104.523951,38.284425
7736,19306,60802,ACCC Mays Landing,61944,MN8 Energy LLC,IPP Non-CHP,5100 E. Black Horse Pike,Pleasantville,Atlantic,New Jersey,8232.0,solar,Solar = 1.4 MW,Solar Photovoltaic,1.4,1.4,,,,,,,,,,1.4,,,"EIA-860, EIA-860M and EIA-923",202305,-74.68093,39.460566
7737,19307,60804,"Gemini Technologies Services, Inc. Solar",60961,"Gemini Technologies Services, Inc.",IPP Non-CHP,2 Gatehall Dr,Parsippany,Morris,New Jersey,7054.0,solar,Solar = 1.2 MW,Solar Photovoltaic,1.3,1.2,,,,,,,,,,1.2,,,"EIA-860, EIA-860M and EIA-923",202305,-74.467582,40.848445
7738,19308,60805,Beaver Run,60281,"Altus Power America Management, LLC",IPP Non-CHP,283 Beaver Run Rd,Lafayette Township,Sussex,New Jersey,7848.0,solar,Solar = 7.4 MW,Solar Photovoltaic,7.4,7.4,,,,,,,,,,7.4,,,"EIA-860, EIA-860M and EIA-923",202305,-74.638077,41.152955
7739,19309,60806,North Bergen Solar,60268,"Hartz Solar, LLC",IPP Non-CHP,2220 91st Street,North Bergen,Hudson,New Jersey,7047.0,solar,Solar = 1.7 MW,Solar Photovoltaic,1.6,1.7,,,,,,,,,,1.7,,,"EIA-860, EIA-860M and EIA-923",202305,-74.017,40.818
7740,19310,60808,US Foods Solar,58677,CD US Solar MT1 LLC,IPP Non-CHP,1051 Amboy Ave.,Perth Amboy,Middlesex,New Jersey,8861.0,solar,Solar = 6 MW,Solar Photovoltaic,6.0,6.0,,,,,,,,,,6.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.275153,40.534414
7741,19311,60809,"Summit Water Nexus Mt. Holly, LLC Solar",60955,"Summit Water Nexus, Mount Holly, LLC",IPP Non-CHP,26 Maple Ave,Lumberton,Burlington,New Jersey,8060.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.801807,39.987281
7742,19312,60810,Sabert Solar,61023,Sabert Corporation,IPP Non-CHP,879 Main Street Extension,Sayreville,Middlesex,New Jersey,7068.0,solar,Solar = 2.1 MW,Solar Photovoltaic,1.8,2.1,,,,,,,,,,2.1,,,"EIA-860, EIA-860M and EIA-923",202305,-74.320933,40.475477
7743,19313,60813,Cloverdale Solar Center,60496,"Adapture Renewables, Inc.",IPP Non-CHP,1255 Hiatt Road,Cloverdale,Sonoma,California,95425.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-123.020724,38.769581
7744,19314,60815,Hampshire College Hybrid,60947,Tesla Inc.,IPP Non-CHP,S Maple St,Amherst,Hampshire,Massachusetts,1002.0,solar,"Battery = 1 MW, Solar = 3.4 MW",Batteries; Solar Photovoltaic;,4.4,4.4,1.0,,,,,,,,,3.4,,,"EIA-860, EIA-860M and EIA-923",202305,-72.46914,42.37686
7745,19315,60816,Town of Lexington Solar,61132,"Syncarpha Lexington, LLC",IPP Non-CHP,60 Hartwell Ave,Lexington,Middlesex,Massachusetts,2421.0,solar,Solar = 1.6 MW,Solar Photovoltaic,1.6,1.6,,,,,,,,,,1.6,,,"EIA-860, EIA-860M and EIA-923",202305,-71.25546,42.469135
7746,19316,60817,Sullivan County - Adult Care Solar,60947,Tesla Inc.,IPP Non-CHP,256 Sunset Lake,Liberty,Sullivan,New York,12754.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.708077,41.7966
7747,19317,60818,Oswego County - Fulton Solar,60947,Tesla Inc.,IPP Non-CHP,3125 NY-3,Fulton,Oswego,New York,13069.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-76.34325,43.342437
7748,19318,60819,Jefferson-Lewis BOCES Solar,61060,Cypress Creek Renewables,IPP Non-CHP,20104 NY-3,Watertown,Jefferson,New York,13601.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-75.969805,43.970958
7749,19319,60820,Montgomery County Correctional Facility,60947,Tesla Inc.,IPP Non-CHP,22880 Whelan Ln,Boyds,Montgomery,Maryland,20841.0,solar,Solar = 1.4 MW,Solar Photovoltaic,1.4,1.4,,,,,,,,,,1.4,,,"EIA-860, EIA-860M and EIA-923",202305,-77.293217,39.237945
7750,19320,60821,Weber State University - Davis Campus PV,60947,Tesla Inc.,IPP Non-CHP,2750 University Park Blvd,Layton,Davis,Utah,84041.0,solar,Solar = 1.3 MW,Solar Photovoltaic,1.3,1.3,,,,,,,,,,1.3,,,"EIA-860, EIA-860M and EIA-923",202305,-111.982167,41.098957
7751,19321,60822,Intel - Ocotillo Campus Solar,60947,Tesla Inc.,IPP Non-CHP,4500 S Dobson Rd,Chandler,Maricopa,Arizona,85248.0,solar,Solar = 4.2 MW,Solar Photovoltaic,4.2,4.2,,,,,,,,,,4.2,,,"EIA-860, EIA-860M and EIA-923",202305,-111.892354,33.243261
7752,19322,60823,South Sioux City Solar,60947,Tesla Inc.,IPP Non-CHP,1635 C Ave,Dakota,Dakota,Nebraska,68776.0,solar,Solar = 2.3 MW,Solar Photovoltaic,2.3,2.3,,,,,,,,,,2.3,,,"EIA-860, EIA-860M and EIA-923",202305,-96.439688,42.45847
7753,19323,60824,Valley Sanitary District WTP Solar,60947,Tesla Inc.,IPP Non-CHP,45 500 Van Buren Street,Indio,Riverside,California,92201.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-116.198885,33.708661
7754,19324,60825,Colgreen North Shore Solar Farm,60495,"Sunpin Holdings, LLC",IPP Non-CHP,96950 S 70th Ave,Mecca,Riverside,California,92254.0,solar,Solar = 74.8 MW,Solar Photovoltaic,74.8,74.8,,,,,,,,,,74.8,,,"EIA-860, EIA-860M and EIA-923",202305,-115.974771,33.540124
7755,19325,60827,"Sun Streams, LLC",61785,EDP Renewables North America LLC,IPP Non-CHP,36807 W Elliot Rd,Arlington,Maricopa,Arizona,85322.0,solar,Solar = 160 MW,Solar Photovoltaic,160.0,160.0,,,,,,,,,,160.0,,,"EIA-860, EIA-860M and EIA-923",202305,-112.8348,33.34884
7756,19326,60830,Webster Holdco Solar CSG,60486,Webster Holdco LLC,IPP Non-CHP,7383 40TH ST W Unit 1-5,Webster,Rice,Minnesota,55088.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-93.410622,44.529703
7757,19327,60831,Orbit Energy RI,64553,Anaergia,IPP Non-CHP,289 Scituate Ave,Johnston,Providence,Rhode Island,2919.0,biomass,Biomass = 3.2 MW,Other Waste Biomass,3.2,3.2,,3.2,,,,,,,,,,,"EIA-860, EIA-860M and EIA-923",202305,-71.514166,41.8054
7758,19328,60832,Farmington Holdco Solar,60501,Farmington Holdco LLC,IPP Non-CHP,3398 225th ST,Farmington,Dakota,Minnesota,55024.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-93.134002,44.623117
7759,19329,60833,Dodge Holdco Solar CSG,60485,Dodge Holdco LLC,IPP Non-CHP,61801 240TH AVE Unit 1-5,Kasson,Dodge,Minnesota,55955.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-92.756972,44.022374
7760,19330,60834,Hwy 14 Holdco Solar CSG,60488,"Hwy 14 Holdco, LLC",IPP Non-CHP,7647 Country Club Road W Byron,Byron,Olmsted,Minnesota,55920.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-92.592192,44.021848
7761,19331,60835,Pine Island Solar CSG,60490,"Pine Island Holdco, LLC",IPP Non-CHP,50291 HIGHWAY 52 BLVD,Pine Island,Olmsted,Minnesota,55963.0,solar,Solar = 3.9 MW,Solar Photovoltaic,3.9,3.9,,,,,,,,,,3.9,,,"EIA-860, EIA-860M and EIA-923",202305,-92.654324,44.220122
7762,19332,60836,Big Lake Holdco Solar CSG,60489,Big Lake Holdco LLC,IPP Non-CHP,19828 State Highway 25 NW,Big Lake,Sherburne,Minnesota,55309.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-93.775577,45.334575
7763,19333,60837,Forest Lake Solar CSG,60491,Forest Lake Holdco LLC,IPP Non-CHP,10360 Scandia Trail N,Scandia,Washington,Minnesota,55073.0,solar,Solar = 5 MW,Solar Photovoltaic,5.0,5.0,,,,,,,,,,5.0,,,"EIA-860, EIA-860M and EIA-923",202305,-92.89397,45.253488
7764,19334,60838,Wabasha Holdco Solar CSG,60487,Wabasha Holdco LLC,IPP Non-CHP,1500 Hiawatha Drive East,Wabasha,Wabasha,Minnesota,55981.0,solar,Solar = 3 MW,Solar Photovoltaic,3.0,3.0,,,,,,,,,,3.0,,,"EIA-860, EIA-860M and EIA-923",202305,-92.01928,44.36714
7765,19335,60839,"Goya Foods, Inc- Jersey City Solar",60993,Goya Foods Inc.,IPP Non-CHP,350 County Road,Jersey City,Hudson,New Jersey,7097.0,solar,Solar = 2.5 MW,Solar Photovoltaic,2.5,2.5,,,,,,,,,,2.5,,,"EIA-860, EIA-860M and EIA-923",202305,-74.065394,40.760069
7766,19336,60840,"Goya Foods, Inc- Secaucus Solar",60993,Goya Foods Inc.,IPP Non-CHP,100 Seaview Drive,Secaucus,Hudson,New Jersey,7094.0,solar,Solar = 1.6 MW,Solar Photovoltaic,1.6,1.6,,,,,,,,,,1.6,,,"EIA-860, EIA-860M and EIA-923",202305,-74.077397,40.77312
7767,19337,60841,Prudential 55 Livingston Roseland Solar,64798,"Prudential Drive Investors, LLC",IPP Non-CHP,55 Livingston Ave,Roseland,Essex,New Jersey,7068.0,solar,Solar = 1.2 MW,Solar Photovoltaic,1.2,1.2,,,,,,,,,,1.2,,,"EIA-860, EIA-860M and EIA-923",202305,-74.297098,40.814586
7768,19338,60842,Prudential 80 Livingston Roseland Solar,64798,"Prudential Drive Investors, LLC",IPP Non-CHP,80 Livingston Ave,Roseland,Essex,New Jersey,7068.0,solar,Solar = 1.7 MW,Solar Photovoltaic,1.7,1.7,,,,,,,,,,1.7,,,"EIA-860, EIA-860M and EIA-923",202305,-74.304989,40.815363
7769,19339,60843,River Terminal Development Solar,16380,RTC Properties Inc,Commercial Non-CHP,100 Central Avenue,Kearny,Hudson,New Jersey,7032.0,solar,Solar = 2.9 MW,Solar Photovoltaic,2.9,2.9,,,,,,,,,,2.9,,,"EIA-860, EIA-860M and EIA-923",202305,-74.1142,40.7278
7770,19340,60844,Genentech Vacaville Meter #1,60947,Tesla Inc.,IPP Non-CHP,1000 New Horizons Way,Vacaville,Solano,California,95688.0,solar,Solar = 6.1 MW,Solar Photovoltaic,6.1,6.1,,,,,,,,,,6.1,,,"EIA-860, EIA-860M and EIA-923",202305,-121.94777,38.390756
7771,19341,60846,US GSA - Sacramento,60947,Tesla Inc.,IPP Non-CHP,2800 Cottage Way,Sacramento,Sacramento,California,95825.0,solar,Solar = 1.1 MW,Solar Photovoltaic,1.1,1.1,,,,,,,,,,1.1,,,"EIA-860, EIA-860M and EIA-923",202305,-121.397929,38.601354
7772,19342,60847,Garrett County - DPU Treatment Plant,60947,Tesla Inc.,IPP Non-CHP,762 Mayhew Inn Rd,Oakland,Garrett,Maryland,21550.0,solar,Solar = 1.2 MW,Solar Photovoltaic,1.2,1.2,,,,,,,,,,1.2,,,"EIA-860, EIA-860M and EIA-923",202305,-79.392991,39.505187
7773,19343,60848,Temple Solar Arrays,60508,"UGI Energy Services, LLC",IPP Non-CHP,5665 :eesport Ave,Reading,Berks,Pennsylvania,19605.0,solar,Solar = 2.2 MW,Solar Photovoltaic,2.2,2.2,,,,,,,,,,2.2,,,"EIA-860, EIA-860M and EIA-923",202305,-75.925225,40.423484
7774,19344,60849,Emmitsburg Solar Arrays,60508,"UGI Energy Services, LLC",IPP Non-CHP,16707 Creamery Road,Emmitsburg,Frederick,Maryland,21727.0,solar,Solar = 1.7 MW,Solar Photovoltaic,1.7,1.7,,,,,,,,,,1.7,,,"EIA-860, EIA-860M and EIA-923",202305,-77.314427,39.69373
7775,19345,60851,Curtis Hill Solar CSG,61561,CCC Solar Holdings LLC,IPP Non-CHP,28 Curtis Hill Road,Charlton,Worcester,Massachusetts,1507.0,solar,Solar = 1.9 MW,Solar Photovoltaic,2.0,1.9,,,,,,,,,,1.9,,,"EIA-860, EIA-860M and EIA-923",202305,-71.986,42.175
7776,19346,60852,Depot Hill Solar CSG,61561,CCC Solar Holdings LLC,IPP Non-CHP,53 City Depot Road,Charlton,Worcester,Massachusetts,1507.0,solar,Solar = 1.9 MW,Solar Photovoltaic,2.0,1.9,,,,,,,,,,1.9,,,"EIA-860, EIA-860M and EIA-923",202305,-71.988,42.153
7777,19347,60853,SR Houston,60511,"SR Houston Holdings, LLC",IPP Non-CHP,County Road 116,Houston,Chickasaw,Mississippi,38851.0,solar,Solar = 3.1 MW,Solar Photovoltaic,3.1,3.1,,,,,,,,,,3.1,,,"EIA-860, EIA-860M and EIA-923",202305,-88.997563,33.926666
7778,19348,60854,Bird Machine Solar Farm,60513,"Bird Machine Solar Farm, LLC",IPP Non-CHP,100 Neponset St,South Walpole,Norfolk,Massachusetts,2071.0,solar,Solar = 3.5 MW,Solar Photovoltaic,3.5,3.5,,,,,,,,,,3.5,,,"EIA-860, EIA-860M and EIA-923",202305,-71.266743,42.109564
7779,19349,60855,Iron Horse Solar I CSG,60514,"Iron Horse Solar 1, LLC",IPP Non-CHP,200 Iron Horse Park,North Billerica,Middlesex,Massachusetts,1862.0,solar,Solar = 2.9 MW,Solar Photovoltaic,2.9,2.9,,,,,,,,,,2.9,,,"EIA-860, EIA-860M and EIA-923",202305,-71.246389,42.582855
7780,19350,60856,Astra Wind Farm,60515,Astra Wind LLC,IPP Non-CHP,41801 FM 168,Happy,Randall,Texas,79042.0,wind,Wind = 163 MW,Onshore Wind Turbine,163.0,163.0,,,,,,,,,,,163.0,,"EIA-860, EIA-860M and EIA-923",202305,-102.052422,34.769544
7781,19351,60857,NES Rutgers Solar,60516,NES Rutgers LLC,Industrial Non-CHP,1985 Rutgers University Blvd,Lakewood,Ocean,New Jersey,8701.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-74.161153,40.070879
7782,19352,60858,126 Grove Solar LLC,60281,"Altus Power America Management, LLC",IPP Non-CHP,126 Grove Street,Franklin,Norfolk,Massachusetts,2028.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-71.422707,42.076119
7783,19353,60860,VEC Alburgh Array,60520,SoCore Energy LLC,IPP Non-CHP,22 Vermont 78,Alburgh,Grand Isle,Vermont,5440.0,solar,Solar = 1 MW,Solar Photovoltaic,1.0,1.0,,,,,,,,,,1.0,,,"EIA-860, EIA-860M and EIA-923",202305,-73.274146,44.96234
7784,19354,60861,Dept of General Services -FTB,60518,"California PV Energy 2, LLC",IPP Non-CHP,9646 Butterfield Way,Sacramento,Sacramento,California,95827.0,solar,Solar = 2.7 MW,Solar Photovoltaic,2.7,2.7,,,,,,,,,,2.7,,,"EIA-860, EIA-860M and EIA-923",202305,-121.343,38.565
7785,19355,60863,Cooperative Solar One,5580,"East Kentucky Power Coop, Inc",Electric Utility,4775 Lexington Road,Winchester,Clark,Kentucky,40391.0,solar,Solar = 8.5 MW,Solar Photovoltaic,8.5,8.5,,,,,,,,,,8.5,,,"EIA-860, EIA-860M and EIA-923",202305,-84.254726,38.027241
7786,19356,60864,"Kokomo Solar 1, LLC",60505,"Kokomo Solar 1, LLC",IPP Non-CHP,1201 W. Markland Ave.,Kokomo,Howard,Indiana,46901.0,solar,Solar = 5.4 MW,Solar Photovoltaic,5.4,5.4,,,,,,,,,,5.4,,,"EIA-860, EIA-860M and EIA-923",202305,-86.146,40.473
7787,19357,60865,Equity Industrial Turbines,60521,Equity Industrial Turbines,IPP Non-CHP,11 Dory Road,Gloucester,Essex,Massachusetts,1930.0,wind,Wind = 4 MW,Onshore Wind Turbine,4.0,4.0,,,,,,,,,,,4.0,,"EIA-860, EIA-860M and EIA-923",202305,-70.656489,42.625649
7788,19358,60866,"Bashaw Solar CSG 1, LLC",60484,"Bashaw Solar 1, LLC",IPP Non-CHP,4 Middle Road,Newbury,Essex,Massachusetts,1951.0,solar,Solar = 2 MW,Solar Photovoltaic,2.0,2.0,,,,,,,,,,2.0,,,"EIA-860, EIA-860M and EIA-923",202305,-70.880032,42.789327
7789,19359,60867,Kearsarge Southwick LLC,59232,Kearsarge Solar LLC,IPP Non-CHP,63 Congamond Road,Southwick,Hampden,Massachusetts,1077.0,solar,Solar = 3.3 MW,Solar Photovoltaic,3.3,3.3,,,,,,,,,,3.3,,,"EIA-860, EIA-860M and EIA-923",202305,-72.775239,42.01627
